date,post_id,periods,amount
2020/12/23,A,25,909
2020/12/23,A,26,863
2020/12/23,A,27,881
2020/12/23,A,28,963
2020/12/23,A,29,1139
2020/12/23,A,30,1279
2020/12/23,A,31,1297
2020/12/23,A,32,1296
2020/12/23,A,33,1196
2020/12/23,A,34,943
2020/12/23,A,35,395
2020/12/23,A,36,65
2020/12/23,A,37,0
2020/12/23,A,38,0
2020/12/23,A,39,0
2020/12/23,A,40,0
2020/12/23,A,41,0
2020/12/23,A,42,0
2020/12/23,A,43,0
2020/12/23,A,44,0
2020/12/23,A,45,0
2020/12/23,A,46,0
2020/12/23,A,47,0
2020/12/23,A,48,0
2020/12/23,B,1,0
2020/12/23,B,2,0
2020/12/23,B,3,0
2020/12/23,B,4,0
2020/12/23,B,5,0
2020/12/23,B,6,0
2020/12/23,B,7,0
2020/12/23,B,8,0
2020/12/23,B,9,0
2020/12/23,B,10,0
2020/12/23,B,11,0
2020/12/23,B,12,0
2020/12/23,B,13,0
2020/12/23,B,14,0
2020/12/23,B,15,0
2020/12/23,B,16,0
2020/12/23,B,17,0
2020/12/23,B,18,48
2020/12/23,B,19,111
2020/12/23,B,20,176
2020/12/23,B,21,167
2020/12/23,B,22,206
2020/12/23,B,23,212
2020/12/23,B,24,200
2020/12/23,B,25,136
2020/12/23,B,26,98
2020/12/23,B,27,111
2020/12/23,B,28,169
2020/12/23,B,29,229
2020/12/23,B,30,236
2020/12/23,B,31,254
2020/12/23,B,32,258
2020/12/23,B,33,263
2020/12/23,B,34,247
2020/12/23,B,35,199
2020/12/23,B,36,90
2020/12/23,B,37,0
2020/12/23,B,38,0
2020/12/23,B,39,0
2020/12/23,B,40,0
2020/12/23,B,41,0
2020/12/23,B,42,0
2020/12/23,B,43,0
2020/12/23,B,44,0
2020/12/23,B,45,0
2020/12/23,B,46,0
2020/12/23,B,47,0
2020/12/23,B,48,0
2020/12/24,A,1,0
2020/12/24,A,2,0
2020/12/24,A,3,0
2020/12/24,A,4,0
2020/12/24,A,5,0
2020/12/24,A,6,0
2020/12/24,A,7,0
2020/12/24,A,8,0
2020/12/24,A,9,0
2020/12/24,A,10,0
2020/12/24,A,11,0
2020/12/24,A,12,0
2020/12/24,A,13,0
2020/12/24,A,14,0
2020/12/24,A,15,0
2020/12/24,A,16,0
2020/12/24,A,17,0
2020/12/24,A,18,169
2020/12/24,A,19,943
2020/12/24,A,20,1187
2020/12/24,A,21,1305
2020/12/24,A,22,1345
2020/12/24,A,23,1263
2020/12/24,A,24,1094
2020/12/24,A,25,931
2020/12/24,A,26,878
2020/12/24,A,27,890
2020/12/24,A,28,973
2020/12/24,A,29,1149
2020/12/24,A,30,1289
2020/12/24,A,31,1321
2020/12/24,A,32,1312
2020/12/24,A,33,1210
2020/12/24,A,34,963
2020/12/24,A,35,407
2020/12/24,A,36,66
2020/12/24,A,37,0
2020/12/24,A,38,0
2020/12/24,A,39,0
2020/12/24,A,40,0
2020/12/24,A,41,0
2020/12/24,A,42,0
2020/12/24,A,43,0
2020/12/24,A,44,0
2020/12/24,A,45,0
2020/12/24,A,46,0
2020/12/24,A,47,0
2020/12/24,A,48,0
2020/12/24,B,1,0
2020/12/24,B,2,0
2020/12/24,B,3,0
2020/12/24,B,4,0
2020/12/24,B,5,0
2020/12/24,B,6,0
2020/12/24,B,7,0
2020/12/24,B,8,0
2020/12/24,B,9,0
2020/12/24,B,10,0
2020/12/24,B,11,0
2020/12/24,B,12,0
2020/12/24,B,13,0
2020/12/24,B,14,0
2020/12/24,B,15,0
2020/12/24,B,16,0
2020/12/24,B,17,0
2020/12/24,B,18,49
2020/12/24,B,19,110
2020/12/24,B,20,177
2020/12/24,B,21,168
2020/12/24,B,22,212
2020/12/24,B,23,210
2020/12/24,B,24,201
2020/12/24,B,25,136
2020/12/24,B,26,92
2020/12/24,B,27,104
2020/12/24,B,28,164
2020/12/24,B,29,229
2020/12/24,B,30,233
2020/12/24,B,31,256
2020/12/24,B,32,262
2020/12/24,B,33,274
2020/12/24,B,34,266
2020/12/24,B,35,231
2020/12/24,B,36,102
2020/12/24,B,37,0
2020/12/24,B,38,0
2020/12/24,B,39,0
2020/12/24,B,40,0
2020/12/24,B,41,0
2020/12/24,B,42,0
2020/12/24,B,43,0
2020/12/24,B,44,0
2020/12/24,B,45,0
2020/12/24,B,46,0
2020/12/24,B,47,0
2020/12/24,B,48,0
2020/12/25,A,1,0
2020/12/25,A,2,0
2020/12/25,A,3,0
2020/12/25,A,4,0
2020/12/25,A,5,0
2020/12/25,A,6,0
2020/12/25,A,7,0
2020/12/25,A,8,0
2020/12/25,A,9,0
2020/12/25,A,10,0
2020/12/25,A,11,0
2020/12/25,A,12,0
2020/12/25,A,13,0
2020/12/25,A,14,0
2020/12/25,A,15,0
2020/12/25,A,16,0
2020/12/25,A,17,0
2020/12/25,A,18,178
2020/12/25,A,19,999
2020/12/25,A,20,1276
2020/12/25,A,21,1389
2020/12/25,A,22,1432
2020/12/25,A,23,1369
2020/12/25,A,24,1192
2020/12/25,A,25,1035
2020/12/25,A,26,990
2020/12/25,A,27,993
2020/12/25,A,28,1075
2020/12/25,A,29,1272
2020/12/25,A,30,1413
2020/12/25,A,31,1446
2020/12/25,A,32,1427
2020/12/25,A,33,1345
2020/12/25,A,34,1082
2020/12/25,A,35,470
2020/12/25,A,36,91
2020/12/25,A,37,0
2020/12/25,A,38,0
2020/12/25,A,39,0
2020/12/25,A,40,0
2020/12/25,A,41,0
2020/12/25,A,42,0
2020/12/25,A,43,0
2020/12/25,A,44,0
2020/12/25,A,45,0
2020/12/25,A,46,0
2020/12/25,A,47,0
2020/12/25,A,48,0
2020/12/25,B,1,0
2020/12/25,B,2,0
2020/12/25,B,3,0
2020/12/25,B,4,0
2020/12/25,B,5,0
2020/12/25,B,6,0
2020/12/25,B,7,0
2020/12/25,B,8,0
2020/12/25,B,9,0
2020/12/25,B,10,0
2020/12/25,B,11,0
2020/12/25,B,12,0
2020/12/25,B,13,0
2020/12/25,B,14,0
2020/12/25,B,15,0
2020/12/25,B,16,0
2020/12/25,B,17,0
2020/12/25,B,18,52
2020/12/25,B,19,115
2020/12/25,B,20,193
2020/12/25,B,21,177
2020/12/25,B,22,236
2020/12/25,B,23,232
2020/12/25,B,24,219
2020/12/25,B,25,147
2020/12/25,B,26,89
2020/12/25,B,27,105
2020/12/25,B,28,167
2020/12/25,B,29,236
2020/12/25,B,30,238
2020/12/25,B,31,263
2020/12/25,B,32,266
2020/12/25,B,33,281
2020/12/25,B,34,296
2020/12/25,B,35,287
2020/12/25,B,36,154
2020/12/25,B,37,0
2020/12/25,B,38,0
2020/12/25,B,39,0
2020/12/25,B,40,0
2020/12/25,B,41,0
2020/12/25,B,42,0
2020/12/25,B,43,0
2020/12/25,B,44,0
2020/12/25,B,45,0
2020/12/25,B,46,0
2020/12/25,B,47,0
2020/12/25,B,48,0
2020/12/26,A,1,0
2020/12/26,A,2,0
2020/12/26,A,3,0
2020/12/26,A,4,0
2020/12/26,A,5,0
2020/12/26,A,6,0
2020/12/26,A,7,0
2020/12/26,A,8,0
2020/12/26,A,9,0
2020/12/26,A,10,0
2020/12/26,A,11,0
2020/12/26,A,12,0
2020/12/26,A,13,0
2020/12/26,A,14,0
2020/12/26,A,15,0
2020/12/26,A,16,0
2020/12/26,A,17,0
2020/12/26,A,18,85
2020/12/26,A,19,423
2020/12/26,A,20,584
2020/12/26,A,21,661
2020/12/26,A,22,706
2020/12/26,A,23,692
2020/12/26,A,24,610
2020/12/26,A,25,512
2020/12/26,A,26,478
2020/12/26,A,27,484
2020/12/26,A,28,526
2020/12/26,A,29,618
2020/12/26,A,30,660
2020/12/26,A,31,665
2020/12/26,A,32,648
2020/12/26,A,33,545
2020/12/26,A,34,382
2020/12/26,A,35,175
2020/12/26,A,36,43
2020/12/26,A,37,0
2020/12/26,A,38,0
2020/12/26,A,39,0
2020/12/26,A,40,0
2020/12/26,A,41,0
2020/12/26,A,42,0
2020/12/26,A,43,0
2020/12/26,A,44,0
2020/12/26,A,45,0
2020/12/26,A,46,0
2020/12/26,A,47,0
2020/12/26,A,48,0
2020/12/26,B,1,0
2020/12/26,B,2,0
2020/12/26,B,3,0
2020/12/26,B,4,0
2020/12/26,B,5,0
2020/12/26,B,6,0
2020/12/26,B,7,0
2020/12/26,B,8,0
2020/12/26,B,9,0
2020/12/26,B,10,0
2020/12/26,B,11,0
2020/12/26,B,12,0
2020/12/26,B,13,0
2020/12/26,B,14,0
2020/12/26,B,15,0
2020/12/26,B,16,0
2020/12/26,B,17,0
2020/12/26,B,18,0
2020/12/26,B,19,0
2020/12/26,B,20,0
2020/12/26,B,21,0
2020/12/26,B,22,0
2020/12/26,B,23,0
2020/12/26,B,24,0
2020/12/26,B,25,0
2020/12/26,B,26,0
2020/12/26,B,27,0
2020/12/26,B,28,0
2020/12/26,B,29,0
2020/12/26,B,30,0
2020/12/26,B,31,0
2020/12/26,B,32,0
2020/12/26,B,33,0
2020/12/26,B,34,0
2020/12/26,B,35,0
2020/12/26,B,36,0
2020/12/26,B,37,0
2020/12/26,B,38,0
2020/12/26,B,39,0
2020/12/26,B,40,0
2020/12/26,B,41,0
2020/12/26,B,42,0
2020/12/26,B,43,0
2020/12/26,B,44,0
2020/12/26,B,45,0
2020/12/26,B,46,0
2020/12/26,B,47,0
2020/12/26,B,48,0
2020/12/27,A,1,0
2020/12/27,A,2,0
2020/12/27,A,3,0
2020/12/27,A,4,0
2020/12/27,A,5,0
2020/12/27,A,6,0
2020/12/27,A,7,0
2020/12/27,A,8,0
2020/12/27,A,9,0
2020/12/27,A,10,0
2020/12/27,A,11,0
2020/12/27,A,12,0
2020/12/27,A,13,0
2020/12/27,A,14,0
2020/12/27,A,15,0
2020/12/27,A,16,0
2020/12/27,A,17,0
2020/12/27,A,18,76
2020/12/27,A,19,361
2020/12/27,A,20,500
2020/12/27,A,21,568
2020/12/27,A,22,615
2020/12/27,A,23,602
2020/12/27,A,24,533
2020/12/27,A,25,440
2020/12/27,A,26,413
2020/12/27,A,27,432
2020/12/27,A,28,466
2020/12/27,A,29,548
2020/12/27,A,30,586
2020/12/27,A,31,590
2020/12/27,A,32,586
2020/12/27,A,33,492
2020/12/27,A,34,351
2020/12/27,A,35,165
2020/12/27,A,36,45
2020/12/27,A,37,0
2020/12/27,A,38,0
2020/12/27,A,39,0
2020/12/27,A,40,0
2020/12/27,A,41,0
2020/12/27,A,42,0
2020/12/27,A,43,0
2020/12/27,A,44,0
2020/12/27,A,45,0
2020/12/27,A,46,0
2020/12/27,A,47,0
2020/12/27,A,48,0
2020/12/27,B,1,0
2020/12/27,B,2,0
2020/12/27,B,3,0
2020/12/27,B,4,0
2020/12/27,B,5,0
2020/12/27,B,6,0
2020/12/27,B,7,0
2020/12/27,B,8,0
2020/12/27,B,9,0
2020/12/27,B,10,0
2020/12/27,B,11,0
2020/12/27,B,12,0
2020/12/27,B,13,0
2020/12/27,B,14,0
2020/12/27,B,15,0
2020/12/27,B,16,0
2020/12/27,B,17,0
2020/12/27,B,18,0
2020/12/27,B,19,0
2020/12/27,B,20,0
2020/12/27,B,21,0
2020/12/27,B,22,0
2020/12/27,B,23,0
2020/12/27,B,24,0
2020/12/27,B,25,0
2020/12/27,B,26,0
2020/12/27,B,27,0
2020/12/27,B,28,0
2020/12/27,B,29,0
2020/12/27,B,30,0
2020/12/27,B,31,0
2020/12/27,B,32,0
2020/12/27,B,33,0
2020/12/27,B,34,0
2020/12/27,B,35,0
2020/12/27,B,36,0
2020/12/27,B,37,0
2020/12/27,B,38,0
2020/12/27,B,39,0
2020/12/27,B,40,0
2020/12/27,B,41,0
2020/12/27,B,42,0
2020/12/27,B,43,0
2020/12/27,B,44,0
2020/12/27,B,45,0
2020/12/27,B,46,0
2020/12/27,B,47,0
2020/12/27,B,48,0
2020/12/28,A,1,0
2020/12/28,A,2,0
2020/12/28,A,3,0
2020/12/28,A,4,0
2020/12/28,A,5,0
2020/12/28,A,6,0
2020/12/28,A,7,0
2020/12/28,A,8,0
2020/12/28,A,9,0
2020/12/28,A,10,0
2020/12/28,A,11,0
2020/12/28,A,12,0
2020/12/28,A,13,0
2020/12/28,A,14,0
2020/12/28,A,15,0
2020/12/28,A,16,0
2020/12/28,A,17,0
2020/12/28,A,18,181
2020/12/28,A,19,987
2020/12/28,A,20,1281
2020/12/28,A,21,1403
2020/12/28,A,22,1454
2020/12/28,A,23,1399
2020/12/28,A,24,1203
2020/12/28,A,25,1040
2020/12/28,A,26,1012
2020/12/28,A,27,1022
2020/12/28,A,28,1093
2020/12/28,A,29,1310
2020/12/28,A,30,1472
2020/12/28,A,31,1507
2020/12/28,A,32,1491
2020/12/28,A,33,1416
2020/12/28,A,34,1123
2020/12/28,A,35,497
2020/12/28,A,36,95
2020/12/28,A,37,0
2020/12/28,A,38,0
2020/12/28,A,39,0
2020/12/28,A,40,0
2020/12/28,A,41,0
2020/12/28,A,42,0
2020/12/28,A,43,0
2020/12/28,A,44,0
2020/12/28,A,45,0
2020/12/28,A,46,0
2020/12/28,A,47,0
2020/12/28,A,48,0
2020/12/28,B,1,0
2020/12/28,B,2,0
2020/12/28,B,3,0
2020/12/28,B,4,0
2020/12/28,B,5,0
2020/12/28,B,6,0
2020/12/28,B,7,0
2020/12/28,B,8,0
2020/12/28,B,9,0
2020/12/28,B,10,0
2020/12/28,B,11,0
2020/12/28,B,12,0
2020/12/28,B,13,0
2020/12/28,B,14,0
2020/12/28,B,15,0
2020/12/28,B,16,0
2020/12/28,B,17,0
2020/12/28,B,18,51
2020/12/28,B,19,116
2020/12/28,B,20,203
2020/12/28,B,21,188
2020/12/28,B,22,244
2020/12/28,B,23,232
2020/12/28,B,24,226
2020/12/28,B,25,151
2020/12/28,B,26,85
2020/12/28,B,27,106
2020/12/28,B,28,164
2020/12/28,B,29,231
2020/12/28,B,30,238
2020/12/28,B,31,257
2020/12/28,B,32,257
2020/12/28,B,33,280
2020/12/28,B,34,302
2020/12/28,B,35,302
2020/12/28,B,36,149
2020/12/28,B,37,0
2020/12/28,B,38,0
2020/12/28,B,39,0
2020/12/28,B,40,0
2020/12/28,B,41,0
2020/12/28,B,42,0
2020/12/28,B,43,0
2020/12/28,B,44,0
2020/12/28,B,45,0
2020/12/28,B,46,0
2020/12/28,B,47,0
2020/12/28,B,48,0
2020/12/29,A,1,0
2020/12/29,A,2,0
2020/12/29,A,3,0
2020/12/29,A,4,0
2020/12/29,A,5,0
2020/12/29,A,6,0
2020/12/29,A,7,0
2020/12/29,A,8,0
2020/12/29,A,9,0
2020/12/29,A,10,0
2020/12/29,A,11,0
2020/12/29,A,12,0
2020/12/29,A,13,0
2020/12/29,A,14,0
2020/12/29,A,15,0
2020/12/29,A,16,0
2020/12/29,A,17,0
2020/12/29,A,18,198
2020/12/29,A,19,1029
2020/12/29,A,20,1312
2020/12/29,A,21,1452
2020/12/29,A,22,1498
2020/12/29,A,23,1387
2020/12/29,A,24,1186
2020/12/29,A,25,1024
2020/12/29,A,26,975
2020/12/29,A,27,991
2020/12/29,A,28,1059
2020/12/29,A,29,1266
2020/12/29,A,30,1421
2020/12/29,A,31,1466
2020/12/29,A,32,1466
2020/12/29,A,33,1368
2020/12/29,A,34,1097
2020/12/29,A,35,470
2020/12/29,A,36,88
2020/12/29,A,37,0
2020/12/29,A,38,0
2020/12/29,A,39,0
2020/12/29,A,40,0
2020/12/29,A,41,0
2020/12/29,A,42,0
2020/12/29,A,43,0
2020/12/29,A,44,0
2020/12/29,A,45,0
2020/12/29,A,46,0
2020/12/29,A,47,0
2020/12/29,A,48,0
2020/12/29,B,1,0
2020/12/29,B,2,0
2020/12/29,B,3,0
2020/12/29,B,4,0
2020/12/29,B,5,0
2020/12/29,B,6,0
2020/12/29,B,7,0
2020/12/29,B,8,0
2020/12/29,B,9,0
2020/12/29,B,10,0
2020/12/29,B,11,0
2020/12/29,B,12,0
2020/12/29,B,13,0
2020/12/29,B,14,0
2020/12/29,B,15,0
2020/12/29,B,16,0
2020/12/29,B,17,0
2020/12/29,B,18,52
2020/12/29,B,19,114
2020/12/29,B,20,198
2020/12/29,B,21,186
2020/12/29,B,22,226
2020/12/29,B,23,212
2020/12/29,B,24,208
2020/12/29,B,25,151
2020/12/29,B,26,87
2020/12/29,B,27,105
2020/12/29,B,28,158
2020/12/29,B,29,225
2020/12/29,B,30,231
2020/12/29,B,31,258
2020/12/29,B,32,268
2020/12/29,B,33,284
2020/12/29,B,34,302
2020/12/29,B,35,289
2020/12/29,B,36,133
2020/12/29,B,37,0
2020/12/29,B,38,0
2020/12/29,B,39,0
2020/12/29,B,40,0
2020/12/29,B,41,0
2020/12/29,B,42,0
2020/12/29,B,43,0
2020/12/29,B,44,0
2020/12/29,B,45,0
2020/12/29,B,46,0
2020/12/29,B,47,0
2020/12/29,B,48,0
2020/12/30,A,1,0
2020/12/30,A,2,0
2020/12/30,A,3,0
2020/12/30,A,4,0
2020/12/30,A,5,0
2020/12/30,A,6,0
2020/12/30,A,7,0
2020/12/30,A,8,0
2020/12/30,A,9,0
2020/12/30,A,10,0
2020/12/30,A,11,0
2020/12/30,A,12,0
2020/12/30,A,13,0
2020/12/30,A,14,0
2020/12/30,A,15,0
2020/12/30,A,16,0
2020/12/30,A,17,0
2020/12/30,A,18,203
2020/12/30,A,19,1053
2020/12/30,A,20,1327
2020/12/30,A,21,1458
2020/12/30,A,22,1500
2020/12/30,A,23,1413
2020/12/30,A,24,1216
2020/12/30,A,25,1042
2020/12/30,A,26,997
2020/12/30,A,27,1011
2020/12/30,A,28,1075
2020/12/30,A,29,1288
2020/12/30,A,30,1450
2020/12/30,A,31,1469
2020/12/30,A,32,1463
2020/12/30,A,33,1362
2020/12/30,A,34,1078
2020/12/30,A,35,478
2020/12/30,A,36,93
2020/12/30,A,37,0
2020/12/30,A,38,0
2020/12/30,A,39,0
2020/12/30,A,40,0
2020/12/30,A,41,0
2020/12/30,A,42,0
2020/12/30,A,43,0
2020/12/30,A,44,0
2020/12/30,A,45,0
2020/12/30,A,46,0
2020/12/30,A,47,0
2020/12/30,A,48,0
2020/12/30,B,1,0
2020/12/30,B,2,0
2020/12/30,B,3,0
2020/12/30,B,4,0
2020/12/30,B,5,0
2020/12/30,B,6,0
2020/12/30,B,7,0
2020/12/30,B,8,0
2020/12/30,B,9,0
2020/12/30,B,10,0
2020/12/30,B,11,0
2020/12/30,B,12,0
2020/12/30,B,13,0
2020/12/30,B,14,0
2020/12/30,B,15,0
2020/12/30,B,16,0
2020/12/30,B,17,0
2020/12/30,B,18,52
2020/12/30,B,19,122
2020/12/30,B,20,198
2020/12/30,B,21,180
2020/12/30,B,22,236
2020/12/30,B,23,230
2020/12/30,B,24,214
2020/12/30,B,25,162
2020/12/30,B,26,109
2020/12/30,B,27,109
2020/12/30,B,28,164
2020/12/30,B,29,224
2020/12/30,B,30,226
2020/12/30,B,31,257
2020/12/30,B,32,261
2020/12/30,B,33,278
2020/12/30,B,34,292
2020/12/30,B,35,270
2020/12/30,B,36,126
2020/12/30,B,37,0
2020/12/30,B,38,0
2020/12/30,B,39,0
2020/12/30,B,40,0
2020/12/30,B,41,0
2020/12/30,B,42,0
2020/12/30,B,43,0
2020/12/30,B,44,0
2020/12/30,B,45,0
2020/12/30,B,46,0
2020/12/30,B,47,0
2020/12/30,B,48,0
2020/12/31,A,1,0
2020/12/31,A,2,0
2020/12/31,A,3,0
2020/12/31,A,4,0
2020/12/31,A,5,0
2020/12/31,A,6,0
2020/12/31,A,7,0
2020/12/31,A,8,0
2020/12/31,A,9,0
2020/12/31,A,10,0
2020/12/31,A,11,0
2020/12/31,A,12,0
2020/12/31,A,13,0
2020/12/31,A,14,0
2020/12/31,A,15,0
2020/12/31,A,16,0
2020/12/31,A,17,7
2020/12/31,A,18,200
2020/12/31,A,19,1034
2020/12/31,A,20,1318
2020/12/31,A,21,1428
2020/12/31,A,22,1481
2020/12/31,A,23,1409
2020/12/31,A,24,1216
2020/12/31,A,25,1040
2020/12/31,A,26,997
2020/12/31,A,27,1010
2020/12/31,A,28,1066
2020/12/31,A,29,1278
2020/12/31,A,30,1447
2020/12/31,A,31,1464
2020/12/31,A,32,1447
2020/12/31,A,33,1367
2020/12/31,A,34,1077
2020/12/31,A,35,475
2020/12/31,A,36,92
2020/12/31,A,37,0
2020/12/31,A,38,0
2020/12/31,A,39,0
2020/12/31,A,40,0
2020/12/31,A,41,0
2020/12/31,A,42,0
2020/12/31,A,43,0
2020/12/31,A,44,0
2020/12/31,A,45,0
2020/12/31,A,46,0
2020/12/31,A,47,0
2020/12/31,A,48,0
2020/12/31,B,1,0
2020/12/31,B,2,0
2020/12/31,B,3,0
2020/12/31,B,4,0
2020/12/31,B,5,0
2020/12/31,B,6,0
2020/12/31,B,7,0
2020/12/31,B,8,0
2020/12/31,B,9,0
2020/12/31,B,10,0
2020/12/31,B,11,0
2020/12/31,B,12,0
2020/12/31,B,13,0
2020/12/31,B,14,0
2020/12/31,B,15,0
2020/12/31,B,16,0
2020/12/31,B,17,13
2020/12/31,B,18,52
2020/12/31,B,19,119
2020/12/31,B,20,196
2020/12/31,B,21,181
2020/12/31,B,22,231
2020/12/31,B,23,230
2020/12/31,B,24,222
2020/12/31,B,25,161
2020/12/31,B,26,99
2020/12/31,B,27,109
2020/12/31,B,28,164
2020/12/31,B,29,229
2020/12/31,B,30,227
2020/12/31,B,31,257
2020/12/31,B,32,261
2020/12/31,B,33,284
2020/12/31,B,34,299
2020/12/31,B,35,279
2020/12/31,B,36,135
2020/12/31,B,37,0
2020/12/31,B,38,0
2020/12/31,B,39,0
2020/12/31,B,40,0
2020/12/31,B,41,0
2020/12/31,B,42,0
2020/12/31,B,43,0
2020/12/31,B,44,0
2020/12/31,B,45,0
2020/12/31,B,46,0
2020/12/31,B,47,0
2020/12/31,B,48,0
